-404,-236,-72,128,284,344,376,338,255,150,11,-164,-364,-576,-796,-976,-1208,-1312,-1440,-1584,-1608,-1600,-1648,-1592,-1496,-1376,-1128,-924,-740,-572,-412,-238,-84,29,121,193,230,240,256,220,188,136,72,-32,-104,-128,-232,-292,-332,-316,-268,-194,3,5,2,-4,5,4,1,6,2,2,-6,-2,1,0,1,3,4,2,-2,-1,6,2,1,-2,1,-1,5,-5,-1,2,-7,4,1,1,1,0,-2,4,-4,5,6,0,-1,0,-3,1,0,-3,-6,-3,-1,3,-3,1,-2,-2,1,-2,-2,-1,-2,1,-2,-4,-3,0,-1,1,6,6,-2,-3,-1,0,-1,1,-1,0,-1,2,-1,2,2,3,-3,-4,-6,-1,3,-1,-1,1,-3,-4,2,-2,3,0,-1,-1,-4,0,1,-4,-1,0,1,5,1,-2,1,0,5,-2,6,0,-8,0,-2,0,4,3,-1,4,1,9,-1,12,-4,-19,-13,0,-7,6,24,8,20,10,5,-14,-3,6,1,0,2,1,-2,-1,1,0,-3,-3,5,0,-11,0,1629493218382.32,1638741658799.49,9248440.03484791,1,1,0
476,676,800,784,704,552,312,128,-22,-107,-116,-64,70,258,466,696,844,956,972,972,852,668,448,184,-120,-408,-712,-756,-720,-672,-548,-372,-178,-8,127,223,243,206,124,-40,-180,-368,-504,-636,-756,-812,-796,-712,-620,-490,-360,-256,-1,-2,-5,4,0,3,-2,-4,-2,1,-2,0,5,-2,2,-2,-6,0,0,1,1,3,1,0,-5,-2,1,-8,-1,6,1,1,0,1,2,1,0,1,1,-1,2,-1,-1,2,2,-1,0,6,0,1,0,-1,2,0,3,-6,-2,1,0,0,-1,4,5,1,-3,2,1,1,1,-2,0,4,1,-3,2,-2,3,-1,0,0,-1,-2,-1,1,-2,1,-1,0,0,2,-3,-3,3,-1,-1,-3,-1,1,2,0,0,0,1,1,0,-1,-5,1,7,-3,-6,-4,-6,0,1,0,-4,-4,-1,0,-3,5,3,0,3,-1,0,6,0,-1,4,-3,2,-3,-19,-4,-15,-7,-3,9,1,1,4,2,1,0,-2,0,-1,4,11,2,-9,-1,0,0,1629493218429.6,1638741658831,9248439.97179881,1,1,0
100,280,444,564,632,600,552,456,332,168,6,-159,-318,-434,-540,-612,-636,-632,-548,-544,-408,-264,-176,-16,144,296,452,488,496,490,438,364,262,135,-10,-160,-290,-422,-556,-648,-728,-776,-788,-776,-728,-688,-616,-532,-428,-336,-264,-206,-2,2,0,2,0,-1,-2,0,-1,0,1,-2,-2,0,1,-1,0,2,4,3,-3,0,-1,-1,-1,0,1,5,0,-1,0,1,0,2,-5,0,1,-1,-2,2,-1,1,1,2,2,-5,0,-1,5,-1,0,0,-1,-1,6,-4,-1,1,-2,5,1,-4,-3,-1,0,-2,1,4,-3,-8,-2,3,1,-1,0,4,3,-3,0,-3,1,0,0,-3,-4,-3,-1,0,0,-1,3,1,2,0,1,0,-1,1,2,-1,2,-2,2,1,-3,-2,0,-3,7,-1,-3,-5,-6,1,-5,0,8,0,-2,0,2,1,-4,0,-2,1,-3,0,-5,-1,-3,0,-2,4,12,10,12,8,2,-16,0,10,0,1,-1,4,0,-2,5,6,-2,-1,-1,-3,-6,0,1629493218430.59,1638741658843.22,9248439.98202906,1,1,0
-712,-920,-1016,-1032,-1008,-892,-720,-482,-290,-98,92,244,354,394,400,368,288,144,-88,-224,-432,-640,-848,-992,-1104,-1160,-1240,-1168,-1040,-904,-728,-544,-314,-85,121,322,472,632,728,768,788,756,736,668,560,472,312,196,84,-40,-60,-44,1,1,4,-9,1,-1,4,5,-3,-1,-6,-2,0,-1,0,0,1,-1,2,-3,0,4,-1,3,-3,-3,0,-2,-4,0,-1,-6,2,2,8,1,-1,5,-1,1,-2,-1,2,-3,0,6,1,-3,-4,-1,0,-1,1,-4,3,3,-2,1,1,3,2,-2,4,1,5,2,-1,-3,0,1,4,-8,1,6,0,1,1,-1,0,0,4,0,-3,0,2,0,2,6,-1,0,0,0,0,2,1,0,-2,1,-1,0,2,-3,0,-2,-2,1,1,0,-7,0,9,7,12,0,10,-2,-14,-2,3,-2,-3,1,2,1,2,4,2,17,4,-6,-2,-4,-3,1,-9,-7,-16,-11,-2,14,0,-14,0,2,2,-3,5,-2,-14,-4,-5,-2,8,-3,-5,2,1629493218432.27,1638741658853.81,9248439.98927982,1,1,0
-188,-372,-532,-640,-676,-640,-572,-446,-302,-137,36,188,348,446,532,580,576,536,424,376,208,48,-88,-272,-448,-568,-668,-664,-624,-596,-496,-384,-242,-84,73,233,362,496,608,692,708,708,680,644,580,520,400,308,188,80,42,20,7,0,3,-2,0,-2,2,3,3,0,1,0,1,0,0,-3,2,-2,3,1,0,0,-3,4,-4,-2,4,-4,0,4,-2,-2,1,-2,5,0,1,-4,0,1,0,2,0,3,3,0,-1,-2,-1,0,-1,-6,-2,1,0,2,1,1,-3,-2,0,0,-1,-2,1,-2,2,-2,-1,2,0,-3,0,1,3,-1,-3,2,1,-1,1,0,-1,2,-2,2,0,0,-3,0,-3,-3,1,1,-2,-2,-1,-3,1,-1,1,4,-2,2,4,0,0,3,-1,2,2,-1,5,-1,9,0,-8,-2,2,-1,-1,1,3,4,3,1,0,6,4,2,5,-2,1,-2,-10,-10,-14,-13,-6,13,0,-10,-4,2,0,-4,3,-4,-3,1,-1,2,0,0,2,-3,1629493218460.44,1638741658864.27,9248439.94339302,1,1,0
760,712,576,372,124,-116,-268,-338,-322,-233,-81,105,308,468,596,636,604,480,280,80,-232,-536,-764,-944,-1080,-1088,-980,-796,-592,-392,-170,12,106,146,129,22,-102,-274,-426,-604,-728,-820,-816,-764,-664,-552,-372,-192,12,144,196,194,-1,-2,-1,-3,1,6,2,5,-1,2,1,-1,2,2,-4,0,1,-2,4,0,-4,-3,-8,2,-3,-3,2,-2,1,-1,5,3,0,-4,-1,-1,5,-1,-2,-3,6,-2,0,5,2,2,0,-1,0,-1,0,1,-2,-1,-2,-6,1,2,-4,-5,1,-1,-2,-4,2,0,4,1,-2,0,0,-2,1,-1,1,0,-1,0,0,0,-2,0,0,1,3,-2,0,-3,-1,3,-2,-1,0,0,-2,2,1,1,3,-1,0,-4,0,1,-1,0,0,1,4,-2,-8,-8,-11,-1,-5,0,1,0,1,2,0,2,-2,0,2,1,-2,5,-1,-6,-5,0,-4,3,-1,-7,-5,-9,-3,9,0,-9,1,2,-2,-3,-3,0,-3,2,3,0,-11,3,10,0,1629493218462.93,1638741658878.26,9248439.9524089,1,1,0
-712,-652,-548,-392,-216,-52,108,192,221,212,158,64,-76,-244,-424,-616,-784,-916,-1040,-1152,-1160,-1120,-1104,-1032,-888,-768,-464,-284,-116,28,104,162,169,149,93,-2,-94,-216,-340,-468,-600,-708,-760,-828,-868,-844,-788,-720,-632,-510,-418,-328,0,0,-2,2,1,3,2,-1,-1,-2,3,-2,0,0,0,1,2,-3,0,-1,0,-4,3,1,0,2,-2,3,2,-1,2,3,-2,0,-4,-3,1,0,2,3,-1,0,2,2,-1,2,-2,1,4,-2,-1,-1,0,-1,-2,0,-2,-1,2,2,-2,2,-1,0,0,0,2,-1,0,0,-1,-4,1,-1,0,4,-3,1,-1,1,1,3,0,-1,-1,0,0,2,-2,1,-3,1,0,3,2,0,0,0,5,0,0,1,-3,-2,-5,-4,1,-2,5,-4,-5,-2,-3,-5,-3,-2,0,-2,1,1,0,1,0,0,0,3,-2,4,0,-14,-12,2,-3,8,17,5,13,6,3,-10,-4,-1,-1,-2,-2,-3,3,0,-6,-3,-5,3,8,-1,-10,-1,1629493218463.95,1638741658884.47,9248439.956569,1,1,0
-548,-436,-296,-136,72,192,272,302,294,241,146,34,-128,-306,-484,-680,-832,-956,-1056,-1168,-1216,-1144,-1168,-1112,-992,-868,-592,-436,-284,-136,-22,74,121,145,146,98,64,-52,-144,-256,-344,-456,-532,-608,-688,-732,-776,-740,-676,-584,-506,-404,5,4,-1,-4,0,-2,0,0,-1,1,0,-1,2,-1,-2,-1,-1,0,1,-1,0,-1,-8,7,-4,3,0,-2,3,2,2,-1,-1,-3,1,-4,-1,4,0,-2,-2,0,-1,2,1,0,1,1,-1,0,-2,-4,-1,0,0,2,2,-3,0,1,0,-2,0,0,0,0,-1,-5,-2,-2,0,3,-2,-1,0,2,0,1,2,0,0,0,0,-1,0,5,0,0,0,-3,0,1,1,2,-3,3,1,2,-1,1,-1,-3,1,0,-3,-2,0,-1,2,-4,1,-2,-1,-1,-2,-1,-2,-6,-2,-6,-1,-1,-2,2,-2,8,0,1,-3,-12,-7,3,-2,4,17,8,14,5,2,-8,-3,2,0,-2,1,-1,-4,0,-7,-1,-5,-1,8,-5,-14,-1,1629493218510.59,1638741658895.46,9248439.87428717,1,1,0
152,-8,-168,-304,-432,-460,-466,-414,-346,-218,-77,78,252,434,608,756,868,984,1040,1144,1104,1048,1056,976,848,740,496,356,220,96,-2,-80,-120,-143,-153,-113,-86,4,88,168,248,344,404,472,560,596,656,656,612,540,462,364,-1,-2,0,3,0,0,-1,-1,3,0,-1,0,-1,2,0,0,2,2,-1,0,0,0,3,-5,0,0,-3,1,0,-5,0,0,0,-1,-5,1,-3,-1,1,-1,4,4,0,-2,2,-6,1,2,6,0,0,-1,-1,-2,0,-7,0,2,0,0,0,1,1,0,-1,0,0,-3,-1,0,0,0,-8,0,1,0,2,-2,-1,2,-1,1,1,0,5,-4,0,2,0,1,-3,0,0,0,0,1,-2,1,0,-3,-1,0,1,0,2,3,0,-1,-4,0,1,2,3,1,2,0,6,5,0,-1,-1,0,2,0,-1,-7,-1,-5,2,11,7,2,-1,-8,-26,-6,-14,-7,-7,13,1,-3,1,1,0,-4,0,-1,0,-3,2,-2,-5,-1,9,0,1629493218512.85,1638741658905.56,9248439.87985104,1,1,0
672,772,748,652,488,280,80,-106,-190,-217,-172,-67,106,314,528,736,868,968,952,960,808,620,432,184,-104,-368,-660,-696,-664,-636,-504,-348,-171,8,156,282,334,324,264,176,48,-140,-272,-424,-584,-692,-764,-728,-668,-564,-468,-354,-2,-2,-2,3,1,-1,-2,-1,2,-1,-3,1,1,5,1,4,0,0,1,0,3,4,6,-4,4,-2,1,-2,-4,-1,-3,0,3,-1,2,2,-3,7,2,0,0,0,1,0,2,2,1,2,-2,0,2,0,-2,-1,0,-3,2,-3,0,4,2,5,-3,4,-2,4,-5,0,0,3,4,-2,0,-1,-2,2,4,0,-2,2,0,0,-2,0,-1,-1,0,-1,0,-1,0,-1,2,-2,0,0,2,0,-1,1,-1,0,0,-2,-2,2,0,-1,9,-3,-7,-2,1,0,5,0,-4,0,1,-1,-2,3,4,4,2,0,1,7,1,5,4,-2,-1,-4,-14,-9,-13,-9,-6,9,0,0,7,1,0,-2,0,-4,-3,2,3,-4,-15,-1,7,1,1629493218514.06,1638741658913.75,9248439.88563723,1,1,0
-656,-588,-472,-324,-156,-8,136,208,230,230,181,99,-28,-168,-340,-516,-712,-844,-1032,-1120,-1176,-1200,-1272,-1240,-1160,-1080,-840,-680,-524,-372,-214,-62,54,121,177,205,196,166,120,32,-72,-164,-232,-308,-424,-476,-548,-600,-564,-510,-440,-360,8,3,3,-1,2,0,1,2,1,0,-1,0,-2,-2,-1,0,-1,1,3,0,-4,0,-4,6,-4,0,6,-4,-3,-1,3,0,-3,-3,0,0,-1,4,1,1,-2,2,0,-2,-1,-2,-4,1,-3,2,1,0,2,-7,1,0,3,-6,-1,1,-2,1,-1,0,0,-6,0,6,0,-1,-5,5,-1,3,0,-3,2,0,0,1,-1,0,-1,2,0,0,-1,-2,0,0,1,1,0,-3,-6,1,-2,2,0,2,0,0,0,0,-2,0,-1,-2,-2,-3,4,4,3,0,2,-1,-4,-1,0,-3,-2,1,0,-1,0,3,0,5,-1,-14,-4,-1,-3,4,11,4,6,1,5,-6,-3,1,0,1,1,-3,-1,-2,-7,0,-7,-1,8,-4,-10,-1,1629493218543.02,1638741658924.67,9248439.83862696,1,1,0
528,416,284,124,-76,-176,-262,-294,-272,-221,-118,4,160,338,524,728,860,1032,1072,1200,1216,1144,1152,1088,952,836,540,380,232,80,-36,-114,-150,-170,-156,-106,-62,60,164,272,364,484,552,628,704,752,760,716,648,560,478,386,-4,-3,-1,4,-1,1,0,0,-2,0,-2,1,1,0,1,1,1,1,-3,2,7,1,2,-2,5,0,0,-3,-1,-3,-8,0,-2,0,0,-4,0,0,-1,0,1,1,0,-2,-1,-2,-1,2,-4,0,-2,-2,-2,2,2,2,0,4,1,0,0,0,-1,0,1,6,0,0,-1,2,0,-4,1,0,1,1,3,0,-1,2,3,2,0,-1,0,0,2,0,-2,0,-1,-6,1,0,0,-2,4,-4,3,-3,-1,2,2,0,2,1,0,6,-4,6,0,3,2,2,-2,4,0,1,1,2,2,-2,1,2,0,-1,-1,-5,1,14,11,2,3,-7,-17,-4,-14,-7,-5,7,4,-3,-1,1,0,-1,1,0,1,0,6,0,-8,0,8,-1,1629493218593.79,1638741658935.52,9248439.74794478,1,1,0
-236,-360,-456,-510,-548,-510,-462,-382,-272,-123,30,175,342,504,664,804,904,1004,1072,1184,1192,1152,1192,1160,1096,996,804,692,552,414,282,152,22,-96,-195,-292,-362,-406,-436,-446,-456,-444,-448,-432,-372,-360,-288,-228,-180,-112,-102,-106,2,0,1,1,2,1,-2,-2,2,2,3,1,-2,0,-1,5,0,-3,0,-1,-4,1,0,5,-6,-2,2,-3,2,1,-1,-3,0,0,0,4,0,2,0,-1,-1,0,2,2,-4,1,-1,0,2,0,3,2,1,0,-1,-1,-4,0,-1,2,3,-2,0,0,-2,2,-6,-3,1,0,-1,-2,1,-1,-1,1,-3,0,0,0,0,0,0,3,-2,-4,2,1,0,-2,2,0,0,-1,0,-3,1,-1,0,-2,-1,4,0,1,0,3,-1,-1,4,-3,-8,-3,-7,0,-6,4,12,3,-2,1,3,-6,-2,-1,0,-5,1,-6,0,15,9,0,4,-5,-15,-8,-7,-5,-5,5,-5,2,7,2,1,-3,1,-3,-5,-3,-2,-1,3,-2,3,0,1629493218625.55,1638741658948.6,9248439.69749904,1,1,0
600,480,288,72,-184,-318,-376,-350,-260,-99,89,274,428,516,536,488,360,136,-152,-424,-708,-876,-1088,-1184,-1176,-1088,-776,-540,-316,-84,70,168,186,151,47,-120,-268,-428,-576,-688,-732,-704,-608,-512,-356,-224,4,168,304,336,328,286,0,-1,0,-1,3,0,1,1,1,-3,-2,0,1,-2,-1,3,0,-2,2,0,-5,-2,-9,5,-3,-1,-2,1,1,-4,1,0,2,1,0,-4,6,-2,0,2,3,-3,1,0,1,1,0,-3,-6,2,2,1,2,0,5,1,-1,0,1,-1,0,-1,1,3,1,0,-4,4,-1,-2,0,-3,0,0,0,-1,-2,0,0,-2,1,1,0,-2,-1,0,0,-1,-1,4,1,-1,2,-1,-1,0,1,-1,-3,0,-1,1,2,1,1,0,-1,0,3,-1,-7,-6,-9,1,-8,1,6,-1,-2,5,2,2,0,1,0,1,-2,6,0,-11,-7,1,-3,2,5,-3,1,-6,0,8,-5,-6,3,2,-3,-1,-2,0,-1,-3,0,-1,-6,1,9,-1,1629493218626.92,1638741658962.99,9248439.70913886,1,1,0
-884,-852,-756,-636,-484,-316,-140,22,120,207,290,324,324,316,232,216,104,-16,-200,-272,-416,-528,-664,-744,-800,-864,-876,-820,-740,-688,-584,-448,-304,-143,24,208,354,506,664,780,872,968,1064,1120,1112,1088,1032,944,864,736,612,504,0,-5,-4,0,-3,3,0,-2,2,3,-1,0,4,-1,0,0,1,0,-1,0,-5,0,-2,1,-4,2,-2,4,2,-4,2,0,-6,-1,-3,-1,2,0,-2,3,1,1,0,1,0,-2,1,2,2,-1,2,-3,-4,0,-2,-6,0,-1,4,1,-8,1,0,3,1,0,0,-5,1,2,0,1,0,0,0,0,2,3,1,0,0,5,3,3,-1,0,5,-1,-4,1,0,-6,-1,2,4,-3,0,-2,-1,2,0,4,0,0,3,0,0,4,-6,5,0,7,8,3,7,-1,-4,1,-1,-1,-1,0,3,0,4,-1,3,5,1,2,5,-9,-7,-2,-5,-9,-2,-11,-2,12,-5,-11,2,7,-9,-2,6,0,-7,-4,-6,-4,13,-1,-11,0,1629493218628.54,1638741659741.85,9248440.48477687,1,1,0
