0	8	4.48481357153278
0	17	1.32308075468523
1	9	3.80512345331456
1	10	3.76198084786123
1	14	2.40035991078963
0	7	5.10017799818879
0	16	1.29838087850365
1	7	4.56033143096743
1	11	5.65376507321389
1	15	3.00737767608039
0	9	4.15086669531344
0	18	1.45474393943369
1	8	4.66359659789835
1	12	2.9085564451702
1	13	2.70625763883099
